udi,id_produto,tipo,temperatura_ar_k,temperatura_processo_k,velocidade_rotacao_rpm,torque_nm,desgaste_ferramenta_min,falha_maquina,falha_twf,falha_hdf,falha_pwf,falha_osf,falha_rnf,ratio_temp,flag_sobrecarga_termica,potencia_estimada
4929,L52108,L,303.5,312.3,1584.0,35.2,74,0,0,0,0,0,0,0.9718219629464554,1,55756.8
4931,L52110,L,303.4,312.3,1663.0,33.9,78,0,0,0,0,0,0,0.9715017580163248,1,56375.7
4932,M19791,M,303.3,312.1,1693.0,30.0,80,0,0,0,0,0,0,0.9718039058897664,1,50790.0
4933,L52112,L,303.3,312.1,1418.0,44.7,83,0,0,0,0,0,0,0.9718039058897664,1,63384.600000000006
4934,H34347,H,303.4,312.2,1554.0,36.8,85,0,0,0,0,0,0,0.9718129373100162,1,57187.2
4935,L52114,L,303.4,312.2,1580.0,35.8,90,0,0,0,0,0,0,0.9718129373100162,1,56563.99999999999
4936,L52115,L,303.4,312.3,1479.0,42.8,92,0,0,0,0,0,0,0.9715017580163248,1,63301.2
4937,L52116,L,303.5,312.4,1284.0,70.6,94,1,0,0,1,0,0,0.9715108803728846,1,90650.4
4938,L52117,L,303.4,312.3,1540.0,38.7,96,0,0,0,0,0,0,0.9715017580163248,1,59598.00000000001
4939,M19798,M,303.5,312.4,1606.0,30.1,98,0,0,0,0,0,0,0.9715108803728846,1,48340.600000000006
4940,L52119,L,303.6,312.5,1286.0,62.4,101,0,0,0,0,0,0,0.9715199968911361,1,80246.4
4941,L52120,L,303.6,312.6,1502.0,39.5,103,0,0,0,0,0,0,0.9712092099449482,1,59329.0
4942,M19801,M,303.6,312.7,1699.0,31.5,105,0,0,0,0,0,0,0.9708986217751884,1,53518.5
4944,H34357,H,303.6,312.6,1436.0,42.0,110,0,0,0,0,0,0,0.9712092099449482,1,60312.0
4945,M19804,M,303.6,312.7,1765.0,27.5,115,0,0,0,0,0,0,0.9708986217751884,1,48537.5
4946,L52125,L,303.6,312.7,1418.0,44.1,118,0,0,0,0,0,0,0.9708986217751884,1,62533.8
4947,M19806,M,303.7,312.7,1669.0,31.7,120,0,0,0,0,0,0,0.9712184171051538,1,52907.299999999996
4949,M19808,M,303.8,312.7,1500.0,41.7,125,0,0,0,0,0,0,0.9715382124351193,1,62550.00000000001
4951,M19810,M,303.8,312.7,1919.0,20.2,131,0,0,0,0,0,0,0.9715382124351193,1,38763.799999999996
4952,L52131,L,303.8,312.7,1596.0,36.6,134,0,0,0,0,0,0,0.9715382124351193,1,58413.600000000006
4953,M19812,M,303.8,312.7,1374.0,53.6,136,0,0,0,0,0,0,0.9715382124351193,1,73646.40000000001
4954,L52133,L,303.7,312.5,1670.0,26.1,139,0,0,0,0,0,0,0.971839996890112,1,43587.0
4955,L52134,L,303.7,312.6,1702.0,29.1,141,0,0,0,0,0,0,0.9715291075766822,1,49528.200000000004
4957,M19816,M,303.8,312.5,2344.0,15.2,146,0,0,0,0,0,0,0.972159996889088,1,35628.799999999996
4958,M19817,M,303.8,312.6,1768.0,23.9,149,0,0,0,0,0,0,0.9718490052084164,1,42255.2
4959,L52138,L,303.8,312.5,1523.0,47.0,152,0,0,0,0,0,0,0.972159996889088,1,71581.0
4960,L52139,L,303.8,312.6,1735.0,25.9,154,0,0,0,0,0,0,0.9718490052084164,1,44936.5
4961,L52140,L,303.9,312.7,1339.0,62.3,156,0,0,0,0,0,0,0.9718580077650847,1,83419.7
4962,L52141,L,303.9,312.7,1800.0,24.3,158,0,0,0,0,0,0,0.9718580077650847,1,43740.0
4963,M19822,M,304.0,312.7,1456.0,51.2,160,0,0,0,0,0,0,0.9721778030950502,1,74547.2
4964,L52143,L,303.9,312.7,1789.0,24.4,163,0,0,0,0,0,0,0.9718580077650847,1,43651.6
4965,L52144,L,303.9,312.7,1602.0,33.9,165,0,0,0,0,0,0,0.9718580077650847,1,54307.799999999996
4966,M19825,M,303.8,312.7,1364.0,49.3,167,0,0,0,0,0,0,0.9715382124351193,1,67245.2
4967,L52146,L,303.8,312.6,1793.0,28.1,170,0,0,0,0,0,0,0.9718490052084164,1,50383.3
4968,L52147,L,303.9,312.6,1426.0,53.4,172,0,0,0,0,0,0,0.9721689028401506,1,76148.4
4969,M19828,M,303.9,312.7,1485.0,43.3,174,0,0,0,0,0,0,0.9718580077650847,1,64300.49999999999
4970,L52149,L,303.9,312.7,1528.0,38.4,177,0,0,0,0,0,0,0.9718580077650847,1,58675.2
4971,L52150,L,303.8,312.6,1565.0,36.0,179,0,0,0,0,0,0,0.9718490052084164,1,56340.0
4972,L52151,L,303.8,312.7,1838.0,27.8,181,0,0,0,0,0,0,0.9715382124351193,1,51096.4
4973,H34386,H,303.8,312.6,1811.0,24.9,183,0,0,0,0,0,0,0.9718490052084164,1,45093.899999999994
4974,L52153,L,303.8,312.7,1461.0,38.2,188,0,0,0,0,0,0,0.9715382124351193,1,55810.200000000004
4975,L52154,L,303.8,312.7,1414.0,41.7,190,0,0,0,0,0,0,0.9715382124351193,1,58963.8
4976,L52155,L,303.7,312.7,1426.0,45.5,192,0,0,0,0,0,0,0.9712184171051538,1,64883.0
4977,L52156,L,303.7,312.7,1359.0,56.8,194,1,0,0,0,1,0,0.9712184171051538,1,77191.2
4978,L52157,L,303.7,312.7,1540.0,44.8,196,0,0,0,0,0,0,0.9712184171051538,1,68992.0
4979,L52158,L,303.6,312.7,1429.0,47.7,198,0,0,0,0,0,0,0.9708986217751884,1,68163.3
4980,M19839,M,303.7,312.7,1612.0,36.3,200,0,0,0,0,0,0,0.9712184171051538,1,58515.6
4981,M19840,M,303.7,312.8,1685.0,31.8,203,0,0,0,0,0,0,0.9709079252848212,1,53583.0
4982,M19841,M,303.7,312.8,1558.0,37.7,206,0,0,0,0,0,0,0.9709079252848212,1,58736.600000000006
4983,L52162,L,303.7,313.0,1811.0,24.3,209,0,0,0,0,0,0,0.970287536836142,1,44007.3
4985,L52164,L,303.8,313.1,1256.0,58.7,213,1,0,0,0,1,0,0.9702970266039699,1,73727.2
4986,M19845,M,303.8,313.0,1789.0,23.5,215,0,0,0,0,0,0,0.9706070256530127,1,42041.5
4987,L52166,L,303.7,312.9,1502.0,40.5,0,0,0,0,0,0,0,0.9705976319252233,1,60831.0
4988,M19847,M,303.7,313.0,1303.0,54.4,2,0,0,0,0,0,0,0.970287536836142,1,70883.2
4989,L52168,L,303.8,313.1,2497.0,13.0,5,1,0,0,1,0,0,0.9702970266039699,1,32461.0
4990,L52169,L,303.9,313.2,1499.0,37.4,7,0,0,0,0,0,0,0.9703065103119204,1,56062.6
4991,L52170,L,303.9,313.2,1393.0,46.5,9,0,0,0,0,0,0,0.9703065103119204,1,64774.5
4992,M19851,M,303.9,313.0,1475.0,41.0,11,0,0,0,0,0,0,0.9709265144698833,1,60475.0
4993,L52172,L,303.8,312.9,1573.0,34.6,14,0,0,0,0,0,0,0.9709172228478198,1,54425.8
4995,M19854,M,303.5,312.6,1642.0,29.4,18,0,0,0,0,0,0,0.970889312313214,1,48274.799999999996
4996,L52175,L,303.6,312.6,1540.0,39.8,21,0,0,0,0,0,0,0.9712092099449482,1,61291.99999999999
4997,M19856,M,303.6,312.8,1400.0,43.2,23,0,0,0,0,0,0,0.9705882321912142,1,60480.00000000001
4998,M19857,M,303.6,312.8,2659.0,11.4,26,1,0,0,1,0,0,0.9705882321912142,1,30312.600000000002
4999,M19858,M,303.6,312.8,1825.0,25.2,29,0,0,0,0,0,0,0.9705882321912142,1,45990.0
5000,M19859,M,303.7,312.9,1532.0,41.3,32,0,0,0,0,0,0,0.9705976319252233,1,63271.6
5001,L52180,L,303.7,312.8,1832.0,23.6,35,0,0,0,0,0,0,0.9709079252848212,1,43235.200000000004
5002,M19861,M,303.6,312.7,2174.0,17.6,37,0,0,0,0,0,0,0.9708986217751884,1,38262.4
5003,L52182,L,303.7,312.8,1627.0,31.7,40,0,0,0,0,0,0,0.9709079252848212,1,51575.9
5004,L52183,L,303.7,312.8,1437.0,51.3,42,0,0,0,0,0,0,0.9709079252848212,1,73718.09999999999
5005,L52184,L,303.7,312.8,1364.0,46.3,44,0,0,0,0,0,0,0.9709079252848212,1,63153.2
5006,M19865,M,303.7,312.9,1444.0,52.7,46,0,0,0,0,0,0,0.9705976319252233,1,76098.8
5007,M19866,M,303.7,312.8,1366.0,47.3,49,0,0,0,0,0,0,0.9709079252848212,1,64611.799999999996
5008,L52187,L,303.8,312.9,1442.0,48.3,52,0,0,0,0,0,0,0.9709172228478198,1,69648.59999999999
5009,H34422,H,303.7,312.8,1488.0,42.8,54,0,0,0,0,0,0,0.9709079252848212,1,63686.399999999994
5010,L52189,L,303.7,312.8,1523.0,40.7,59,0,0,0,0,0,0,0.9709079252848212,1,61986.100000000006
5011,L52190,L,303.7,312.8,1543.0,38.3,61,0,0,0,0,0,0,0.9709079252848212,1,59096.899999999994
5012,M19871,M,303.7,312.8,1634.0,33.8,63,0,0,0,0,0,0,0.9709079252848212,1,55229.2
5013,M19872,M,303.8,312.9,1815.0,27.8,66,0,0,0,0,0,0,0.9709172228478198,1,50457.0
5014,M19873,M,303.8,312.9,1594.0,35.2,69,0,0,0,0,0,0,0.9709172228478198,1,56108.8
5015,L52194,L,303.8,313.0,1452.0,38.6,72,0,0,0,0,0,0,0.9706070256530127,1,56047.200000000004
5016,L52195,L,303.9,313.0,1759.0,28.4,74,0,0,0,0,0,0,0.9709265144698833,1,49955.6
5017,L52196,L,303.9,313.0,1408.0,47.5,76,0,0,0,0,0,0,0.9709265144698833,1,66880.0
5018,L52197,L,303.9,313.0,1483.0,45.0,78,0,0,0,0,0,0,0.9709265144698833,1,66735.0
5019,M19878,M,303.9,313.0,1620.0,36.6,80,0,0,0,0,0,0,0.9709265144698833,1,59292.0
5021,L52200,L,304.1,313.1,1556.0,36.3,86,0,0,0,0,0,0,0.9712551869330719,1,56482.799999999996
5022,L52201,L,304.0,313.0,1350.0,61.1,88,0,0,0,0,0,0,0.971246003286754,1,82485.0
5023,L52202,L,304.0,313.1,1404.0,47.1,90,0,0,0,0,0,0,0.9709358001567046,1,66128.40000000001
5024,M19883,M,304.0,313.0,1575.0,34.5,92,0,0,0,0,0,0,0.971246003286754,1,54337.5
5025,L52204,L,303.9,313.1,1639.0,29.0,95,0,0,0,0,0,0,0.9706164133803371,1,47531.0
5026,M19885,M,303.9,313.1,1473.0,42.8,97,0,0,0,0,0,0,0.9706164133803371,1,63044.399999999994
5028,L52207,L,304.0,313.3,1294.0,54.6,102,0,0,0,0,0,0,0.9703159879657963,1,70652.40000000001
5029,M19888,M,303.9,313.2,1630.0,29.3,104,0,0,0,0,0,0,0.9703065103119204,1,47759.0
5030,M19889,M,303.9,313.2,1624.0,39.8,107,0,0,0,0,0,0,0.9703065103119204,1,64635.2
5031,M19890,M,303.9,313.1,1437.0,48.3,110,0,0,0,0,0,0,0.9706164133803371,1,69407.09999999999
5032,M19891,M,303.8,313.0,1514.0,45.0,113,0,0,0,0,0,0,0.9706070256530127,1,68130.0
5033,M19892,M,304.0,313.1,1694.0,31.4,116,0,0,0,0,0,0,0.9709358001567046,1,53191.6
5034,L52213,L,304.0,313.1,1564.0,50.9,119,0,0,0,0,0,0,0.9709358001567046,1,79607.59999999999
5035,M19894,M,303.9,313.1,1514.0,41.1,121,0,0,0,0,0,0,0.9706164133803371,1,62225.4
5036,M19895,M,304.0,313.2,1500.0,40.6,124,0,0,0,0,0,0,0.9706257951129446,1,60900.0
5037,L52216,L,304.0,313.2,1615.0,37.8,127,0,0,0,0,0,0,0.9706257951129446,1,61046.99999999999
5038,M19897,M,304.1,313.2,1586.0,41.1,129,0,0,0,0,0,0,0.9709450799139686,1,65184.600000000006
5039,L52218,L,304.1,313.3,1732.0,28.5,132,0,0,0,0,0,0,0.9706351708565747,1,49362.0
5040,H34453,H,304.1,313.3,1689.0,32.5,134,0,0,0,0,0,0,0.9706351708565747,1,54892.5
5041,H34454,H,304.1,313.2,1586.0,34.6,139,0,0,0,0,0,0,0.9709450799139686,1,54875.600000000006
5042,L52221,L,304.0,313.2,1314.0,47.1,144,0,0,0,0,0,0,0.9706257951129446,1,61889.4
5043,L52222,L,304.1,313.2,1569.0,35.8,146,0,0,0,0,0,0,0.9709450799139686,1,56170.2
5044,L52223,L,304.1,313.2,1468.0,39.4,148,0,0,0,0,0,0,0.9709450799139686,1,57839.2
5045,L52224,L,304.1,313.2,1412.0,47.5,150,0,0,0,0,0,0,0.9709450799139686,1,67070.0
5046,M19905,M,304.1,313.2,1510.0,46.9,152,0,0,0,0,0,0,0.9709450799139686,1,70819.0
5047,M19906,M,304.1,313.2,1410.0,42.4,155,0,0,0,0,0,0,0.9709450799139686,1,59784.0
5048,M19907,M,304.1,313.3,1680.0,29.3,158,0,0,0,0,0,0,0.9706351708565747,1,49224.0
5049,H34462,H,304.0,313.2,1271.0,68.6,161,1,0,0,1,0,0,0.9706257951129446,1,87190.59999999999
5050,H34463,H,304.0,313.1,1472.0,45.5,166,0,0,0,0,0,0,0.9709358001567046,1,66976.0
5052,L52231,L,303.9,313.0,1480.0,39.9,176,0,0,0,0,0,0,0.9709265144698833,1,59052.0
5053,L52232,L,303.9,313.0,1433.0,48.4,178,0,0,0,0,0,0,0.9709265144698833,1,69357.2
5054,L52233,L,303.8,312.9,1514.0,34.3,180,0,0,0,0,0,0,0.9709172228478198,1,51930.2
5055,L52234,L,303.8,312.9,1619.0,35.7,182,0,0,0,0,0,0,0.9709172228478198,1,57798.3
5056,H34469,H,303.8,312.9,1378.0,45.6,184,0,0,0,0,0,0,0.9709172228478198,1,62836.8
5057,M19916,M,303.9,312.9,1430.0,53.5,189,0,0,0,0,0,0,0.971236813770416,1,76505.0
5058,L52237,L,303.8,312.9,1367.0,49.9,192,0,0,0,0,0,0,0.9709172228478198,1,68213.3
5059,L52238,L,303.9,312.9,1526.0,42.5,194,0,0,0,0,0,0,0.971236813770416,1,64855.0
5060,L52239,L,303.9,312.8,1419.0,47.9,196,0,0,0,0,0,0,0.9715473114720353,1,67970.09999999999
5061,L52240,L,304.0,312.8,1542.0,42.7,198,0,0,0,0,0,0,0.9718670045656426,1,65843.40000000001
5062,L52241,L,304.0,312.9,1363.0,62.5,200,1,0,0,0,1,0,0.9715564046930125,1,85187.5
5063,L52242,L,304.0,312.9,1313.0,53.9,202,0,0,0,0,0,0,0.9715564046930125,1,70770.7
5064,H34477,H,304.0,312.9,1495.0,46.6,0,0,0,0,0,0,0,0.9715564046930125,1,69667.0
5065,L52244,L,304.0,313.0,1407.0,42.1,5,0,0,0,0,0,0,0.971246003286754,1,59234.700000000004
5066,L52245,L,304.1,313.0,1566.0,37.2,7,0,0,0,0,0,0,0.9715654921036248,1,58255.200000000004
5067,L52246,L,304.1,313.1,1550.0,30.9,9,0,0,0,0,0,0,0.9712551869330719,1,47895.0
5068,M19927,M,304.2,313.2,1396.0,50.5,11,0,0,0,0,0,0,0.9712643647149924,1,70498.0
5069,M19928,M,304.3,313.3,1540.0,39.0,14,0,0,0,0,0,0,0.9712735366381311,1,60060.0
5070,M19929,M,304.2,313.2,1380.0,48.7,17,0,0,0,0,0,0,0.9712643647149924,1,67206.0
5071,M19930,M,304.2,313.1,1608.0,31.1,20,0,0,0,0,0,0,0.9715745737094391,1,50008.8
5072,H34485,H,304.2,313.0,1442.0,40.9,23,0,0,0,0,0,0,0.9718849809204952,1,58977.799999999996
5073,L52252,L,304.1,313.0,1408.0,45.3,28,0,0,0,0,0,0,0.9715654921036248,1,63782.399999999994
5074,M19933,M,304.0,313.0,1454.0,46.8,30,0,0,0,0,0,0,0.971246003286754,1,68047.2
5075,L52254,L,304.1,313.1,1666.0,34.6,33,0,0,0,0,0,0,0.9712551869330719,1,57643.600000000006
5076,L52255,L,304.1,313.2,1366.0,46.6,35,0,0,0,0,0,0,0.9709450799139686,1,63655.6
5077,L52256,L,304.2,313.2,1464.0,44.9,37,0,0,0,0,0,0,0.9712643647149924,1,65733.59999999999
5078,L52257,L,304.3,313.3,1775.0,24.9,39,0,0,0,0,0,0,0.9712735366381311,1,44197.5
5079,M19938,M,304.3,313.4,1482.0,43.8,41,0,0,0,0,0,0,0.9709636216625285,1,64911.6
5080,M19939,M,304.2,313.4,1411.0,54.8,44,0,0,0,0,0,0,0.9706445406169607,1,77322.8
5081,L52260,L,304.2,313.3,1410.0,51.6,47,0,0,0,0,0,0,0.9709543537473527,1,72756.0
5082,M19941,M,304.1,313.3,1494.0,39.0,49,0,0,0,0,0,0,0.9706351708565747,1,58266.0
5083,H34496,H,304.1,313.2,1590.0,43.4,52,0,0,0,0,0,0,0.9709450799139686,1,69006.0
5084,L52263,L,304.1,313.1,1327.0,54.1,57,0,0,0,0,0,0,0.9712551869330719,1,71790.7
5085,L52264,L,304.1,313.1,1969.0,20.8,59,0,0,0,0,0,0,0.9712551869330719,1,40955.200000000004
5086,M19945,M,304.0,313.0,1377.0,56.0,61,0,0,0,0,0,0,0.971246003286754,1,77112.0
5087,L52266,L,304.0,313.0,1541.0,45.9,64,0,0,0,0,0,0,0.971246003286754,1,70731.9
5088,M19947,M,304.0,313.0,1685.0,28.2,66,0,0,0,0,0,0,0.971246003286754,1,47517.0
5089,L52268,L,304.0,313.1,1465.0,41.0,69,0,0,0,0,0,0,0.9709358001567046,1,60065.0
5090,M19949,M,303.9,313.1,1483.0,47.2,71,0,0,0,0,0,0,0.9706164133803371,1,69997.6
5091,M19950,M,303.9,313.2,1570.0,40.7,74,0,0,0,0,0,0,0.9703065103119204,1,63899.00000000001
5092,L52271,L,303.9,313.2,1345.0,48.2,77,0,0,0,0,0,0,0.9703065103119204,1,64829.00000000001
5093,M19952,M,303.9,313.2,1608.0,40.6,79,0,0,0,0,0,0,0.9703065103119204,1,65284.8
5094,M19953,M,304.0,313.3,1415.0,52.8,82,0,0,0,0,0,0,0.9703159879657963,1,74712.0
5095,M19954,M,304.1,313.5,1470.0,45.8,85,0,0,0,0,0,0,0.9700159458691677,1,67326.0
5096,M19955,M,304.1,313.5,1428.0,39.9,88,0,0,0,0,0,0,0.9700159458691677,1,56977.2
5097,H34510,H,304.2,313.5,1627.0,32.2,91,0,0,0,0,0,0,0.9703349251344978,1,52389.4
5098,L52277,L,304.2,313.4,1457.0,49.4,96,0,0,0,0,0,0,0.9706445406169607,1,71975.8
5099,L52278,L,304.2,313.4,1475.0,40.2,98,0,0,0,0,0,0,0.9706445406169607,1,59295.00000000001
5100,L52279,L,304.2,313.5,1438.0,50.1,100,0,0,0,0,0,0,0.9703349251344978,1,72043.8
5102,M19961,M,304.1,313.4,1518.0,42.4,105,0,0,0,0,0,0,0.970325459571393,1,64363.2
5103,M19962,M,304.1,313.5,1587.0,33.6,108,0,0,0,0,0,0,0.9700159458691677,1,53323.200000000004
5104,L52283,L,304.1,313.4,1399.0,43.7,111,0,0,0,0,0,0,0.970325459571393,1,61136.3
5105,L52284,L,304.1,313.5,1469.0,44.6,113,0,0,0,0,0,0,0.9700159458691677,1,65517.4
5106,L52285,L,304.1,313.4,1374.0,56.6,115,0,0,0,0,0,0,0.970325459571393,1,77768.40000000001
5107,L52286,L,304.0,313.3,1519.0,36.7,117,0,0,0,0,0,0,0.9703159879657963,1,55747.3
5108,L52287,L,303.9,313.2,1540.0,44.4,119,0,0,0,0,0,0,0.9703065103119204,1,68376.0
5109,L52288,L,303.9,313.3,1394.0,51.6,121,0,0,0,0,0,0,0.9699968050750181,1,71930.40000000001
5110,M19969,M,304.0,313.4,1389.0,45.8,123,0,0,0,0,0,0,0.9700063785258253,1,63616.2
5111,M19970,M,304.0,313.5,1732.0,26.2,126,0,0,0,0,0,0,0.9696969666038374,1,45378.4
5112,L52291,L,304.1,313.6,1556.0,37.4,129,0,0,0,0,0,0,0.9697066295608845,1,58194.399999999994
5113,M19972,M,304.1,313.6,1441.0,43.7,131,0,0,0,0,0,0,0.9697066295608845,1,62971.700000000004
5114,L52293,L,304.1,313.6,1382.0,46.7,134,0,0,0,0,0,0,0.9697066295608845,1,64539.4
5115,M19974,M,304.2,313.8,1481.0,44.9,136,0,0,0,0,0,0,0.9694072626851266,1,66496.9
5116,M19975,M,304.2,313.7,2113.0,18.4,139,0,0,0,0,0,0,0.9697162863572959,1,38879.2
5117,L52296,L,304.2,313.8,1401.0,53.9,142,0,0,0,0,0,0,0.9694072626851266,1,75513.9
5118,L52297,L,304.1,313.6,1611.0,31.4,144,0,0,0,0,0,0,0.9697066295608845,1,50585.399999999994
5119,M19978,M,304.2,313.6,1512.0,33.4,146,0,0,0,0,0,0,0.970025507110888,1,50500.799999999996
5120,L52299,L,304.2,313.6,1411.0,46.0,149,0,0,0,0,0,0,0.970025507110888,1,64906.0
5121,M19980,M,304.2,313.6,1424.0,43.7,151,0,0,0,0,0,0,0.970025507110888,1,62228.8
5122,L52301,L,304.2,313.6,1469.0,40.0,154,0,0,0,0,0,0,0.970025507110888,1,58760.0
5123,H34536,H,304.2,313.5,1684.0,29.8,156,0,0,0,0,0,0,0.9703349251344978,1,50183.200000000004
5124,M19983,M,304.2,313.5,1532.0,41.3,161,0,0,0,0,0,0,0.9703349251344978,1,63271.6
5125,M19984,M,304.2,313.5,1557.0,37.3,164,0,0,0,0,0,0,0.9703349251344978,1,58076.1
5126,M19985,M,304.3,313.5,1416.0,48.1,167,0,0,0,0,0,0,0.9706539043998281,1,68109.6
5127,L52306,L,304.3,313.5,1802.0,25.4,170,0,0,0,0,0,0,0.9706539043998281,1,45770.799999999996
5128,M19987,M,304.3,313.5,2245.0,15.1,172,0,0,0,0,0,0,0.9706539043998281,1,33899.5
5129,L52308,L,304.2,313.4,1434.0,42.5,175,0,0,0,0,0,0,0.9706445406169607,1,60945.0
5130,M19989,M,304.1,313.3,1725.0,28.3,177,0,0,0,0,0,0,0.9706351708565747,1,48817.5
5131,L52310,L,304.2,313.3,1668.0,35.7,180,0,0,0,0,0,0,0.9709543537473527,1,59547.600000000006
5132,L52311,L,304.1,313.3,1452.0,43.9,182,0,0,0,0,0,0,0.9706351708565747,1,63742.799999999996
5133,L52312,L,304.1,313.3,1415.0,50.0,184,0,0,0,0,0,0,0.9706351708565747,1,70750.0
5134,L52313,L,304.1,313.2,1824.0,25.8,186,0,0,0,0,0,0,0.9709450799139686,1,47059.200000000004
5135,L52314,L,304.1,313.3,1438.0,45.5,188,0,0,0,0,0,0,0.9706351708565747,1,65429.0
5136,L52315,L,304.1,313.3,1883.0,24.5,190,0,0,0,0,0,0,0.9706351708565747,1,46133.5
5137,L52316,L,304.2,313.4,1735.0,28.9,192,0,0,0,0,0,0,0.9706445406169607,1,50141.5
5138,L52317,L,304.3,313.5,1464.0,36.7,194,0,0,0,0,0,0,0.9706539043998281,1,53728.8
5139,M19998,M,304.3,313.6,1489.0,40.3,196,0,0,0,0,0,0,0.9703443846608916,1,60006.7
5140,M19999,M,304.4,313.6,1510.0,38.9,199,0,0,0,0,0,0,0.970663262210895,1,58739.0
5141,M20000,M,304.3,313.6,1585.0,32.1,202,0,0,0,0,0,0,0.9703443846608916,1,50878.5
5142,L52321,L,304.4,313.7,1509.0,35.0,205,1,1,0,0,0,0,0.9703538381563473,1,52815.0
5143,L52322,L,304.4,313.6,1568.0,39.1,0,0,0,0,0,0,0,0.970663262210895,1,61308.8
5144,M20003,M,304.3,313.5,1525.0,42.0,2,0,0,0,0,0,0,0.9706539043998281,1,64050.0
5145,L52324,L,304.4,313.7,1607.0,33.5,5,0,0,0,0,0,0,0.9703538381563473,1,53834.5
5146,L52325,L,304.5,313.7,1670.0,32.9,7,0,0,0,0,0,0,0.9706726140558731,1,54943.0
5147,L52326,L,304.4,313.6,1585.0,38.9,9,0,0,0,0,0,0,0.970663262210895,1,61656.5
5148,L52327,L,304.4,313.6,1569.0,38.4,11,0,0,0,0,0,0,0.970663262210895,1,60249.6
5149,L52328,L,304.4,313.6,1507.0,43.1,13,0,0,0,0,0,0,0.970663262210895,1,64951.700000000004
5150,L52329,L,304.3,313.5,1452.0,41.5,15,0,0,0,0,0,0,0.9706539043998281,1,60258.0
5151,L52330,L,304.3,313.5,1590.0,29.8,17,0,0,0,0,0,0,0.9706539043998281,1,47382.0
5152,L52331,L,304.3,313.6,1409.0,56.0,19,0,0,0,0,0,0,0.9703443846608916,1,78904.0
5153,L52332,L,304.3,313.5,2643.0,12.7,21,0,0,0,0,0,0,0.9706539043998281,1,33566.1
5154,L52333,L,304.2,313.4,1644.0,31.7,23,0,0,0,0,0,0,0.9706445406169607,1,52114.799999999996
5155,L52334,L,304.2,313.4,1568.0,37.6,25,0,0,0,0,0,0,0.9706445406169607,1,58956.8
5156,H34569,H,304.2,313.3,1625.0,37.3,27,0,0,0,0,0,0,0.9709543537473527,1,60612.49999999999
5158,H34571,H,304.1,313.3,1397.0,49.6,34,0,0,0,0,0,0,0.9706351708565747,1,69291.2
5159,L52338,L,304.1,313.3,1459.0,50.3,39,0,0,0,0,0,0,0.9706351708565747,1,73387.7
5160,L52339,L,304.2,313.4,1490.0,44.0,41,0,0,0,0,0,0,0.9706445406169607,1,65560.0
5161,L52340,L,304.1,313.2,1434.0,50.1,43,0,0,0,0,0,0,0.9709450799139686,1,71843.40000000001
5162,M20021,M,304.1,313.2,2028.0,18.9,45,0,0,0,0,0,0,0.9709450799139686,1,38329.2
5163,L52342,L,304.2,313.3,1464.0,45.9,48,0,0,0,0,0,0,0.9709543537473527,1,67197.59999999999
5164,M20023,M,304.2,313.4,1713.0,23.5,50,0,0,0,0,0,0,0.9706445406169607,1,40255.5
5165,M20024,M,304.3,313.4,1624.0,32.1,53,0,0,0,0,0,0,0.9709636216625285,1,52130.4
5166,L52345,L,304.2,313.4,1421.0,43.4,56,0,0,0,0,0,0,0.9706445406169607,1,61671.4
5167,H34580,H,304.2,313.5,1546.0,41.4,58,0,0,0,0,0,0,0.9703349251344978,1,64004.399999999994
5168,L52347,L,304.2,313.4,1639.0,32.7,63,0,0,0,0,0,0,0.9706445406169607,1,53595.3
5169,H34582,H,304.1,313.4,1696.0,29.6,65,0,0,0,0,0,0,0.970325459571393,1,50201.600000000006
5170,L52349,L,304.1,313.3,1470.0,39.9,70,0,0,0,0,0,0,0.9706351708565747,1,58653.0
5172,M20031,M,304.2,313.4,1329.0,54.5,75,0,0,0,0,0,0,0.9706445406169607,1,72430.5
5173,L52352,L,304.2,313.4,1740.0,28.2,78,0,0,0,0,0,0,0.9706445406169607,1,49068.0
5174,M20033,M,304.2,313.5,1739.0,28.1,80,0,0,0,0,0,0,0.9703349251344978,1,48865.9
5175,M20034,M,304.2,313.5,1390.0,47.8,83,0,0,0,0,0,0,0.9703349251344978,1,66442.0
5176,L52355,L,304.2,313.4,1740.0,23.7,86,0,0,0,0,0,0,0.9706445406169607,1,41238.0
5177,M20036,M,304.0,313.3,1844.0,27.1,88,0,0,0,0,0,0,0.9703159879657963,1,49972.4
5178,H34591,H,304.0,313.1,1388.0,53.2,91,0,0,0,0,0,0,0.9709358001567046,1,73841.6
5179,H34592,H,304.0,313.2,1517.0,43.1,96,0,0,0,0,0,0,0.9706257951129446,1,65382.700000000004
5180,M20039,M,304.0,313.1,1450.0,42.8,101,0,0,0,0,0,0,0.9709358001567046,1,62059.99999999999
5181,L52360,L,304.0,313.2,1584.0,38.7,104,0,0,0,0,0,0,0.9706257951129446,1,61300.8
5182,L52361,L,304.0,313.1,1720.0,28.7,106,0,0,0,0,0,0,0.9709358001567046,1,49364.0
5183,L52362,L,303.9,313.1,1586.0,31.9,108,0,0,0,0,0,0,0.9706164133803371,1,50593.399999999994
5185,L52364,L,304.0,313.0,1397.0,42.4,113,0,0,0,0,0,0,0.971246003286754,1,59232.799999999996
5186,L52365,L,304.0,313.0,2012.0,21.1,115,0,0,0,0,0,0,0.971246003286754,1,42453.200000000004
